fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acidity_ratio,sugar_acid_ratio,density_alcohol_interaction,sulfur_dioxide_ratio,chloride_acid_product,log_acidity,log_sulphates,random_variation,ph_sulphates,alcohol_squared,density_squared,acid_sulphate_ratio,clarity_score,clarity_grade,wine_clarity,region_id,wine_style_id,flavor_intensity,tannin_level,oak_aging_months,carbonation,country,state,smell,price,color,brand,vintage,grape_variety,wine_type,alcohol_content,region,wine_style,food_pairing,bottle_size_ml
8.5,0.28,0.56,1.8,0.092,35,103,0.9969,3.3,0.75,10.5,7,6.640625,0.189473684,10.46745,0.336538462,0.782,2.251291799,0.559615788,-0.050641556,2.475,110.25,0.99380961,0.16,3.193107568,0.735621997,-0.803948415,-1.803750484,0.431022958,0.127927202,1.677239593,-0.388411241,-1.280612145,New Zealand,Rioja,Spicy,43.81,Red,Robert Mondavi,2009,Syrah,Dessert,13,Napa Valley,Crisp,Steak,1500
5.6,0.5,0.09,2.3,0.049,17,99,0.9937,3.63,0.63,13,5,3.733333333,0.348484848,12.9181,0.17,0.2744,1.887069649,0.488580015,-0.053115186,2.2869,169,0.98743969,0.306748466,-0.349316796,0.913771621,-0.143258915,0.019599617,-0.946490796,0.002183591,0.913607218,0.444858221,1.187051151,New Zealand,California,Spicy,33.18,Red,Screaming Eagle,1992,Syrah,Dessert,13,Barossa Valley,Rich,Cheese,1500
6.8,0.68,0.21,2.1,0.07,9,23,0.99546,3.38,0.6,10.3,5,4.047619048,0.269230769,10.253238,0.375,0.476,2.054123734,0.470003629,-0.070918287,2.028,106.09,0.990940612,0.425,0.309998983,-1.037066074,1.01892324,1.285582234,-0.435248197,0.888987749,0.201529606,0.737528063,-0.118534234,Germany,Bordeaux,Earthy,37.24,Red,Moët & Chandon,2010,Cabernet Sauvignon,Red,12.5,Tuscany,Rich,Cheese,375
7.6,0.31,0.34,2.5,0.082,26,35,0.99356,3.22,0.59,12.5,7,5.801526718,0.290697674,12.4195,0.722222222,0.6232,2.151762203,0.463734016,-0.061288283,1.8998,156.25,0.987161474,0.194968553,1.071543152,-1.563034307,0.820553503,0.461272084,-0.239555859,1.214944107,-0.723073105,0.229643056,-0.015949727,Chile,Tuscany,Woody,18.28,Red,Moët & Chandon,1993,Pinot Noir,Rosé,11.5,Mendoza,Full-bodied,Dessert,750
8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1,6,5,0.217391304,9.076977,0.064102564,0.779,2.219203484,0.482426149,-0.033581168,1.9406,82.81,0.994946401,0.395061728,-0.657834554,-1.091625172,0.612332214,0.475334925,0.422324797,-1.527461356,0.452874327,1.463435654,-0.29259475,Canada,Rioja,Spicy,40.91,Red,Penfolds,2014,Pinot Noir,Rosé,11.5,Tuscany,Crisp,Steak,750
7.9,0.5,0.33,2,0.084,15,143,0.9968,3.2,0.55,9.5,5,5.266666667,0.224719101,9.4696,0.104166667,0.6636,2.186051277,0.438254931,-0.042339686,1.76,90.25,0.99361024,0.322580645,-0.752156406,-0.816217245,1.635797806,1.594177956,0.139982096,-1.109750128,-0.027214132,-1.28141498,-1.1579337,Argentina,California,Spicy,133.93,Rosé,Château Margaux,2018,Pinot Noir,Rosé,11.5,Bordeaux,Crisp,Seafood,500
10,0.69,0.11,1.4,0.084,8,24,0.99578,2.88,0.47,9.7,5,5.917159763,0.127272727,9.659066,0.32,0.84,2.397895273,0.385262401,0.059831574,1.3536,94.09,0.991577808,0.469387755,0.692722755,-0.856169841,0.968769896,0.860182638,-1.249564912,1.271030099,-0.333039776,0.458600454,1.488134627,Portugal,Tuscany,Spicy,83.82,Red,Moët & Chandon,2013,Chardonnay,Sparkling,14.2,Barossa Valley,Full-bodied,Seafood,750
7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5,5.100671141,0.220930233,8.97354,0.313953488,0.5624,2.151762203,0.457424847,0.019057919,1.9778,81,0.994128644,0.310126582,-0.555546779,2.154928677,-0.386322475,0.541321294,-0.625773044,-1.672404526,1.359385223,0.792740176,1.099415602,USA,California,Earthy,6.79,Rosé,Robert Mondavi,2001,Pinot Noir,Rosé,11.5,Tuscany,Crisp,Dessert,750
7.5,0.6,0.32,2.7,0.103,13,98,0.99938,3.45,0.62,9.5,5,4.6875,0.317647059,9.49411,0.131313131,0.7725,2.140066163,0.482426149,0.088540032,2.139,90.25,0.998760384,0.37037037,-0.535801463,0.363115628,0.031491562,-1.339489367,-1.187553167,-0.730813126,0.017832255,0.505393376,-1.058150992,Mexico,Bordeaux,Fruity,27.65,Rosé,Screaming Eagle,2014,Chardonnay,Sparkling,14.2,Napa Valley,Light-bodied,Dessert,1500
8,0.31,0.45,2.1,0.216,5,16,0.99358,3.15,0.81,12.5,7,6.106870229,0.233333333,12.41975,0.294117647,1.728,2.197224577,0.593326845,0.045816384,2.5515,156.25,0.987201216,0.171270718,-1.312219193,-1.055089368,1.006730071,-1.059211708,1.281238654,1.068549558,-1.304003178,0.70606695,0.11169413,Greece,Bordeaux,Spicy,40.42,Red,Château Margaux,2006,Merlot,White,13.8,Mendoza,Light-bodied,Dessert,375
7,0.685,0,1.9,0.099,9,22,0.99606,3.34,0.6,9.7,5,4.154302671,0.2375,9.661782,0.391304348,0.693,2.079441542,0.470003629,-0.025864423,2.004,94.09,0.992135524,0.428125,-1.326472128,-0.517692573,-0.326012496,-0.59139473,0.06573766,0.003582602,0.846771109,-1.055020755,-0.47098981,Argentina,Rioja,Woody,88.07,White,Château Margaux,2010,Chardonnay,Sparkling,14.2,Bordeaux,Light-bodied,Cheese,375
8.7,0.84,0,1.4,0.065,24,33,0.9954,3.27,0.55,9.7,5,4.72826087,0.144329897,9.65538,0.705882353,0.5655,2.272125886,0.438254931,-0.082742834,1.7985,94.09,0.99082116,0.541935484,-1.211171929,-1.422974925,0.107057453,-0.53187775,-1.327798673,-0.819266464,-0.818002185,-1.057251462,0.094176469,Germany,Bordeaux,Earthy,116.34,Red,Moët & Chandon,2003,Syrah,Dessert,13,Barossa Valley,Rich,Pasta,750
10.5,0.59,0.49,2.1,0.07,14,47,0.9991,3.3,0.56,9.6,4,6.603773585,0.182608696,9.59136,0.291666667,0.735,2.442347035,0.444685821,-0.010955026,1.848,92.16,0.99820081,0.378205128,-0.319847523,-0.497570838,-1.242246534,0.826403317,0.445838875,0.116661751,-0.187701606,1.067467851,0.098526025,Australia,Tuscany,Spicy,60.28,Red,Penfolds,2021,Merlot,White,13.8,Tuscany,Light-bodied,Pasta,1500
6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7,6,3.973509934,0.3,10.6465,0.727272727,0.384,1.945910149,0.657520003,-0.012541651,3.2922,114.49,0.990025,0.264248705,1.082691054,0.489254535,-0.39946549,-0.555286103,0.623525799,0.755184974,-0.366717669,0.181477882,-1.47623048,Argentina,Rioja,Earthy,82.39,White,Robert Mondavi,1990,Pinot Noir,Rosé,11.5,Barossa Valley,Rich,Steak,1000
7.2,0.54,0.27,2.6,0.084,12,78,0.9964,3.39,0.71,11,5,4.675324675,0.317073171,10.9604,0.151898734,0.6048,2.104134154,0.536493371,-0.067992807,2.4069,121,0.99281296,0.315789474,-0.82541053,-0.062639577,-0.603858931,-0.456697615,0.214168941,1.541321145,0.162223217,-0.961762421,0.09643038,Hungary,Tuscany,Fruity,133.48,Red,Penfolds,2013,Chardonnay,Sparkling,14.2,Bordeaux,Medium-bodied,Cheese,375
8.6,0.22,0.36,1.9,0.064,53,77,0.99604,3.47,0.87,11,7,7.049180328,0.197916667,10.95644,0.679487179,0.5504,2.261763098,0.625938431,-0.076159345,3.0189,121,0.992095682,0.117647059,0.921801502,0.207603351,-0.767067455,-0.117667302,1.683314576,2.117324144,-0.759183546,0.820908521,1.510286651,Argentina,Tuscany,Floral,137.06,Rosé,Penfolds,2007,Cabernet Sauvignon,Red,12.5,Barossa Valley,Light-bodied,Seafood,750
7.4,0.58,0,2,0.064,7,11,0.99562,3.45,0.58,11.3,6,4.683544304,0.238095238,11.250506,0.583333333,0.4736,2.128231706,0.457424847,-0.057918234,2.001,127.69,0.991259184,0.367088608,1.096469234,-0.584907653,0.457324281,0.395373681,-0.307246226,-0.268621624,-1.52072153,-0.540763355,1.157421946,Japan,California,Woody,62.52,Red,Moët & Chandon,2000,Chardonnay,Sparkling,14.2,Mendoza,Light-bodied,Steak,1500
10,0.43,0.33,2.7,0.095,28,89,0.9984,3.22,0.68,10,5,6.993006993,0.245454545,9.984,0.311111111,0.95,2.397895273,0.518793793,-0.003206917,2.1896,100,0.99680256,0.255952381,1.341475916,-0.595534935,-0.860729163,-0.073107302,0.014108356,0.026185149,0.823356829,0.902678143,0.191442047,USA,Rioja,Floral,134.07,Red,Screaming Eagle,1995,Chardonnay,Sparkling,14.2,Bordeaux,Crisp,Seafood,750
6.5,0.63,0.33,1.8,0.059,16,28,0.99531,3.36,0.64,10.1,6,3.987730061,0.24,10.052631,0.551724138,0.3835,2.014903021,0.494696242,0.023438713,2.1504,102.01,0.990641996,0.384146341,0.432262951,0.414772891,-0.14365953,0.288028368,0.328644026,-0.182901567,2.274093569,-0.521865517,-1.259295552,South Africa,Rioja,Floral,12.54,Rosé,Château Margaux,1990,Merlot,White,13.8,Mendoza,Rich,Cheese,375
9.6,0.41,0.37,2.3,0.091,10,23,0.99786,3.24,0.56,10.5,5,6.808510638,0.216981132,10.47753,0.416666667,0.8736,2.360854001,0.444685821,0.053681587,1.8144,110.25,0.99572458,0.262820513,-0.851406434,-0.454794717,-0.26175829,-0.928219967,0.43356246,0.165491564,0.502574774,0.799664515,-0.196293618,Hungary,Bordeaux,Spicy,122.14,White,Château Margaux,2016,Syrah,Dessert,13,Mendoza,Medium-bodied,Dessert,750
8.4,0.65,0.6,2.1,0.112,12,90,0.9973,3.2,0.52,9.2,5,5.090909091,0.223404255,9.17516,0.131868132,0.9408,2.240709689,0.418710335,-0.00104508,1.664,84.64,0.99460729,0.427631579,0.369642192,0.045222709,0.501685045,1.191090683,1.032657517,1.612868371,-0.663833103,1.558384012,-1.986290612,Greece,Barossa Valley,Fruity,37.16,White,Screaming Eagle,2002,Pinot Noir,Rosé,11.5,Tuscany,Rich,Pasta,375
8.5,0.46,0.31,2.25,0.078,32,58,0.998,3.33,0.54,9.8,5,5.821917808,0.236842105,9.7804,0.542372881,0.663,2.251291799,0.431782416,-0.026226013,1.7982,96.04,0.996004,0.298701299,-0.677564652,0.301700009,1.098983357,0.558723837,0.445677907,0.118350066,-1.525185437,-1.505279176,1.61598168,Greece,California,Spicy,145.12,White,Penfolds,1992,Pinot Noir,Rosé,11.5,Bordeaux,Rich,Dessert,750
7.9,0.33,0.23,1.7,0.077,18,45,0.99625,3.29,0.65,9.3,5,5.939849624,0.191011236,9.265125,0.391304348,0.6083,2.186051277,0.500775288,-0.046346524,2.1385,86.49,0.992514063,0.2,0.260321839,0.01881905,0.019458256,-1.269291105,1.427328652,-0.569351424,-1.032533276,0.238566126,-1.155008497,Argentina,California,Fruity,44.04,Rosé,Robert Mondavi,2018,Merlot,White,13.8,Barossa Valley,Full-bodied,Pasta,750
8.9,0.28,0.45,1.7,0.067,7,12,0.99354,3.25,0.55,12.3,7,6.953125,0.171717172,12.220542,0.538461538,0.5963,2.292534757,0.438254931,0.065869703,1.7875,151.29,0.987121732,0.180645161,1.274875041,-0.856851865,-0.361009223,-0.37550004,-1.155707575,0.182914564,0.481507631,2.441788585,0.753331172,Hungary,Tuscany,Earthy,142.09,White,Screaming Eagle,2010,Cabernet Sauvignon,Red,12.5,Barossa Valley,Crisp,Seafood,375
7.7,0.28,0.3,2,0.062,18,34,0.9952,3.28,0.9,11.3,7,6.015625,0.229885057,11.24576,0.514285714,0.4774,2.163323026,0.641853886,-0.037839754,2.952,127.69,0.99042304,0.147368421,0.556553125,1.311693449,2.291911267,-0.67988854,0.715236584,-0.284795557,0.783660474,-0.441377503,-0.314500393,New Zealand,Barossa Valley,Spicy,65.75,White,Moët & Chandon,1990,Syrah,Dessert,13,Napa Valley,Crisp,Steak,1000
12.3,0.39,0.63,2.3,0.091,6,18,1.0004,3.16,0.49,9.5,5,8.848920863,0.172932331,9.5038,0.315789474,1.1193,2.587764035,0.39877612,0.035877113,1.5484,90.25,1.00080016,0.261744966,0.476357769,-0.634285848,1.807608508,-0.435764497,-1.779438925,-0.255187172,-0.738738725,3.428910478,1.356728491,Greece,California,Fruity,88.77,Red,Penfolds,2010,Chardonnay,Sparkling,14.2,Barossa Valley,Rich,Cheese,1000
10.3,0.53,0.48,2.5,0.063,6,25,0.9998,3.12,0.59,9.3,6,6.732026144,0.221238938,9.29814,0.230769231,0.6489,2.424802726,0.463734016,0.005866369,1.8408,86.49,0.99960004,0.333333333,-0.107302144,0.051197902,0.248325143,-0.146853521,1.453840237,0.946618308,-0.241063222,-0.679221937,0.277421111,China,Tuscany,Earthy,101.81,Rosé,Château Margaux,2000,Pinot Noir,Rosé,11.5,Mendoza,Rich,Seafood,375
7.3,0.38,0.21,2,0.08,7,35,0.9961,3.33,0.47,9.5,5,5.289855072,0.240963855,9.46295,0.194444444,0.584,2.116255515,0.385262401,0.000650095,1.5651,90.25,0.99221521,0.258503401,-1.320022511,-1.682658694,-2.085897878,2.143007055,1.263855939,-3.922400252,1.253734786,0.263819086,0.440819799,Mexico,Barossa Valley,Fruity,121.35,Red,Robert Mondavi,1999,Merlot,White,13.8,Barossa Valley,Medium-bodied,Cheese,375
6.1,0.48,0.09,1.7,0.078,18,30,0.99402,3.45,0.54,11.2,6,4.121621622,0.23943662,11.133024,0.580645161,0.4758,1.960094784,0.431782416,0.104418735,1.863,125.44,0.98807576,0.311688312,1.090980425,-0.423598582,1.091805339,-2.77381494,-1.229526251,1.377974334,1.270529224,0.464263743,-1.888523413,Italy,Barossa Valley,Fruity,11.06,Red,Screaming Eagle,2011,Pinot Noir,Rosé,11.5,Tuscany,Light-bodied,Pasta,750
7.2,0.52,0.07,1.4,0.074,5,20,0.9973,3.32,0.81,9.6,6,4.736842105,0.170731707,9.57408,0.238095238,0.5328,2.104134154,0.593326845,-0.0286831,2.6892,92.16,0.99460729,0.287292818,0.198948147,-0.723990332,-0.277513619,-0.270366697,-1.174202296,0.049094731,0.437372674,-1.12452168,0.928072007,Chile,Barossa Valley,Woody,132.71,Rosé,Robert Mondavi,2019,Chardonnay,Sparkling,14.2,Mendoza,Crisp,Cheese,1500
9,0.4,0.43,2.4,0.068,29,46,0.9943,3.2,0.6,12.2,6,6.428571429,0.24,12.13046,0.617021277,0.612,2.302585093,0.470003629,-0.002007898,1.92,148.84,0.98863249,0.25,0.651136242,-0.297376079,-0.318846355,1.038012527,-0.228472544,0.037563351,0.705148659,1.900831815,-0.934005502,Portugal,California,Spicy,115.22,Red,Moët & Chandon,2019,Cabernet Sauvignon,Red,12.5,Bordeaux,Crisp,Dessert,750
10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,5,7.407407407,0.227272727,9.392292,0.224719101,0.92,2.397895273,0.357674444,-0.050081,1.3545,88.36,0.998360672,0.244755245,0.058022735,1.284095794,-2.506571571,1.282794969,-0.444946391,0.398712802,-0.425924599,-2.370885373,0.876045777,USA,Bordeaux,Floral,11.55,Rosé,Screaming Eagle,2012,Cabernet Sauvignon,Red,12.5,Bordeaux,Full-bodied,Seafood,375
9.4,0.27,0.53,2.4,0.074,6,18,0.9962,3.2,1.13,12,7,7.401574803,0.230769231,11.9544,0.315789474,0.6956,2.341805806,0.75612198,-0.038650489,3.616,144,0.99241444,0.126760563,-0.19490828,1.074318013,-0.503569619,0.413616258,0.877547553,-0.234507535,-1.184951941,-0.36660257,-0.69449841,Italy,Tuscany,Spicy,80.47,Rosé,Penfolds,2015,Cabernet Sauvignon,Red,12.5,Barossa Valley,Medium-bodied,Pasta,375
8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,5,4.887640449,0.175257732,9.165316,0.179104478,3.6105,2.272125886,0.774727168,-0.008647303,3.51,84.64,0.992474213,0.359447005,0.270057358,1.452117699,-0.153997665,2.5988229,-1.500802015,0.289338906,-0.083410735,0.110034824,-0.298937397,Spain,California,Woody,54.12,White,Screaming Eagle,1995,Pinot Noir,Rosé,11.5,Napa Valley,Light-bodied,Cheese,375
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,4.777070064,0.305882353,10.752156,0.305555556,0.5775,2.140066163,0.482426149,0.033896294,2.0832,116.64,0.991159625,0.351851852,0.199810434,-0.566394591,-1.210160943,1.040057891,-1.025723395,-0.968335863,-1.658774625,1.215065606,-0.217615423,Spain,Barossa Valley,Woody,29.18,Rosé,Robert Mondavi,1990,Syrah,Dessert,13,Napa Valley,Medium-bodied,Cheese,375
12.9,0.5,0.55,2.8,0.072,7,24,1.00012,3.09,0.68,10.9,6,8.6,0.201438849,10.901308,0.28,0.9288,2.63188884,0.518793793,-0.021986553,2.1012,118.81,1.000240014,0.297619048,0.818777644,0.633326826,0.89866916,1.489599409,-0.866884585,1.045056145,0.015908658,1.347678086,-1.290167414,Chile,Rioja,Floral,60.49,Rosé,Robert Mondavi,2018,Chardonnay,Sparkling,14.2,Bordeaux,Crisp,Seafood,1500
6.4,0.56,0.15,1.8,0.078,17,65,0.99294,3.33,0.6,10.5,6,4.102564103,0.243243243,10.42587,0.257575758,0.4992,2.00148,0.470003629,-0.093326831,1.998,110.25,0.985929844,0.35,-0.300859747,0.592530307,-0.185097649,0.783159888,-0.403703434,-0.5432015,-0.621594045,-0.696117051,-1.380389847,USA,Rioja,Earthy,73.31,Red,Moët & Chandon,1995,Cabernet Sauvignon,Red,12.5,Bordeaux,Light-bodied,Steak,750
7.6,0.62,0.32,2.2,0.082,7,54,0.9966,3.36,0.52,9.4,5,4.691358025,0.255813953,9.36804,0.127272727,0.6232,2.151762203,0.418710335,0.063883245,1.7472,88.36,0.99321156,0.407894737,0.447716926,-0.501784193,0.078117735,-2.219777947,-0.479964643,0.934654707,-0.434033354,0.099125792,-0.772973434,New Zealand,Tuscany,Woody,22.67,Red,Robert Mondavi,2006,Pinot Noir,Rosé,11.5,Bordeaux,Rich,Dessert,1000
10.1,0.31,0.44,2.3,0.08,22,46,0.9988,3.32,0.67,9.7,6,7.709923664,0.207207207,9.68836,0.468085106,0.808,2.406945108,0.512823626,0.123162106,2.2244,94.09,0.99760144,0.185628743,-2.172669546,0.449473913,-0.518252639,1.424627732,1.106774519,0.992628103,-0.247079437,-1.769510236,0.539041497,South Africa,California,Floral,136.54,Rosé,Penfolds,2016,Syrah,Dessert,13,Barossa Valley,Full-bodied,Seafood,1500
10.5,0.24,0.47,2.1,0.066,6,24,0.9978,3.15,0.9,11,7,8.467741935,0.182608696,10.9758,0.24,0.693,2.442347035,0.641853886,-0.059162926,2.835,121,0.99560484,0.126315789,-0.491636186,-1.542801515,0.415836836,-1.495541536,-0.032503893,0.765437494,-0.971189869,0.898244573,1.158565493,Canada,Bordeaux,Floral,67.12,White,Screaming Eagle,1995,Pinot Noir,Rosé,11.5,Tuscany,Crisp,Pasta,375
7.9,0.6,0.06,1.6,0.069,15,59,0.9964,3.3,0.46,9.4,5,4.9375,0.179775281,9.36616,0.25,0.5451,2.186051277,0.378436436,0.078960641,1.518,88.36,0.99281296,0.410958904,-0.953328608,-0.952316381,-0.707910941,-0.365677083,-0.50365026,-2.197501005,-0.042331896,-2.256725105,-1.117141761,Germany,Barossa Valley,Fruity,86.45,White,Penfolds,2020,Pinot Noir,Rosé,11.5,Bordeaux,Crisp,Cheese,375
12.6,0.41,0.54,2.8,0.103,19,41,0.99939,3.21,0.76,11.3,6,8.936170213,0.205882353,11.293107,0.452380952,1.2978,2.610069793,0.565313809,0.051592227,2.4396,127.69,0.998780372,0.232954545,-0.917502821,-0.984993126,1.7665118,2.367414364,0.767307363,1.154997561,-0.035407439,0.699450091,0.606424728,Italy,Rioja,Spicy,39.25,Rosé,Penfolds,2018,Syrah,Dessert,13,Napa Valley,Light-bodied,Cheese,1500
9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,7.054263566,0.202970297,11.643372,0.464285714,0.5733,2.312535424,0.609765572,0.044759661,2.7384,136.89,0.990343426,0.157608696,-0.184525358,0.110535317,1.818898532,-0.109864123,1.073412702,1.188806241,0.017428953,1.483258885,-0.120271939,Japan,Rioja,Woody,146.45,White,Robert Mondavi,2003,Cabernet Sauvignon,Red,12.5,Napa Valley,Rich,Steak,500
7.6,0.41,0.33,2.5,0.078,6,23,0.9957,3.3,0.58,11.2,5,5.390070922,0.290697674,11.15184,0.25,0.5928,2.151762203,0.457424847,-0.055160418,1.914,125.44,0.99141849,0.259493671,0.19042389,1.261519253,0.52075612,0.283844567,0.292168828,-1.623917843,-0.483478135,1.432988277,0.825952209,Portugal,Bordeaux,Fruity,60.42,Red,Penfolds,2020,Syrah,Dessert,13,Tuscany,Medium-bodied,Pasta,500
11.3,0.34,0.45,2,0.082,6,15,0.9988,2.94,0.66,9.2,6,8.432835821,0.162601626,9.18896,0.375,0.9266,2.509599262,0.506817602,0.075199649,1.9404,84.64,0.99760144,0.204819277,-1.778587584,-0.728461622,-1.967325064,0.117124216,0.796430367,0.894930062,0.421360254,-0.053051992,1.912178048,Brazil,Rioja,Earthy,68.53,Red,Moët & Chandon,2000,Pinot Noir,Rosé,11.5,Bordeaux,Full-bodied,Cheese,500
7.5,0.43,0.3,2.2,0.062,6,12,0.99495,3.44,0.72,11.5,7,5.244755245,0.258823529,11.441925,0.461538462,0.465,2.140066163,0.542324291,0.069967772,2.4768,132.25,0.989925503,0.25,-0.491902448,-3.00763234,-0.258175138,1.38866452,0.101630054,0.336075413,0.79988729,0.906343235,0.645183496,Japan,Bordeaux,Spicy,96.8,Red,Robert Mondavi,2012,Merlot,White,13.8,Mendoza,Full-bodied,Cheese,750
13,0.32,0.65,2.6,0.093,15,47,0.9996,3.05,0.61,10.6,5,9.848484848,0.185714286,10.59576,0.3125,1.209,2.63905733,0.476234179,-0.013752585,1.8605,112.36,0.99920016,0.198757764,0.926215402,-0.142146537,-0.547905304,1.094798502,-0.381137697,-1.364676326,-0.628442689,-0.320746371,-0.37225652,Greece,Rioja,Spicy,120.61,Rosé,Robert Mondavi,1992,Merlot,White,13.8,Tuscany,Full-bodied,Steak,1500
8.2,0.51,0.24,2,0.079,16,86,0.99764,3.34,0.64,9.5,6,5.430463576,0.217391304,9.47758,0.183908046,0.6478,2.219203484,0.494696242,0.035058637,2.1376,90.25,0.99528557,0.31097561,1.554160421,0.503252065,1.227034597,-1.075736648,-1.523172464,-0.53823713,0.506386747,-1.790650993,1.358357166,Brazil,Tuscany,Woody,70.63,Rosé,Château Margaux,1992,Chardonnay,Sparkling,14.2,Napa Valley,Full-bodied,Pasta,750
8.3,0.705,0.12,2.6,0.092,12,28,0.9994,3.51,0.72,10,5,4.868035191,0.279569892,9.994,0.413793103,0.7636,2.2300144,0.542324291,0.03736468,2.5272,100,0.99880036,0.409883721,-0.33381949,1.180640912,0.068072269,-1.129849857,0.377263259,-0.443429418,-0.057502969,1.23548377,0.966092855,Argentina,Tuscany,Floral,81.94,Rosé,Château Margaux,2002,Chardonnay,Sparkling,14.2,Barossa Valley,Full-bodied,Steak,375
7.4,0.49,0.27,2.1,0.071,14,25,0.99388,3.35,0.63,12,6,4.966442953,0.25,11.92656,0.538461538,0.5254,2.128231706,0.488580015,-0.144812769,2.1105,144,0.987797454,0.300613497,0.386808521,-0.792523447,0.037541841,2.12455623,-1.262864754,-1.076954541,0.978002976,-0.081070741,-0.164213784,China,California,Floral,136.24,Rosé,Penfolds,2007,Merlot,White,13.8,Barossa Valley,Crisp,Cheese,750
7.8,0.56,0.19,2,0.081,17,108,0.9962,3.32,0.54,9.5,5,5,0.227272727,9.4639,0.155963303,0.6318,2.174751721,0.431782416,-0.061543216,1.7928,90.25,0.99241444,0.363636364,0.950307592,-0.14896931,0.003147727,0.820298375,-1.530279136,-1.245150576,0.507611823,-0.625107421,-0.318416854,Mexico,Bordeaux,Spicy,19.83,Red,Château Margaux,2005,Merlot,White,13.8,Tuscany,Full-bodied,Pasta,1000
10,0.26,0.54,1.9,0.083,42,74,0.99451,2.98,0.63,11.8,8,7.936507937,0.172727273,11.735218,0.56,0.83,2.397895273,0.488580015,-0.003580063,1.8774,139.24,0.98905014,0.159509202,0.612468794,1.509131013,-0.834184849,1.22885655,-0.404095312,-1.577228371,0.769215277,0.764187616,-0.266016696,Japan,Tuscany,Floral,137.56,Rosé,Château Margaux,1993,Merlot,White,13.8,Mendoza,Light-bodied,Dessert,500
6.2,0.39,0.43,2,0.071,14,24,0.99428,3.45,0.87,11.2,7,4.460431655,0.277777778,11.135936,0.56,0.4402,1.974081026,0.625938431,0.087478837,3.0015,125.44,0.988592718,0.20855615,0.915390276,-0.384942888,-0.321159039,-0.731254569,-1.120896974,0.043900533,-0.200216666,-0.210834719,0.230533667,Italy,Bordeaux,Floral,40.34,Red,Robert Mondavi,1997,Merlot,White,13.8,Mendoza,Light-bodied,Cheese,1500
5.9,0.645,0.12,2,0.075,32,44,0.99547,3.57,0.71,10.2,5,3.58662614,0.289855072,10.153794,0.711111111,0.4425,1.931521412,0.536493371,0.102874773,2.5347,104.04,0.990960521,0.377192982,0.712712029,-1.264006168,-0.902808927,0.908022663,1.252346362,-0.280111008,0.448942718,-0.626500216,0.274513987,Spain,Tuscany,Earthy,126.96,Rosé,Screaming Eagle,1993,Cabernet Sauvignon,Red,12.5,Bordeaux,Medium-bodied,Cheese,750
5.4,0.42,0.27,2,0.092,23,55,0.99471,3.78,0.64,12.3,7,3.802816901,0.3125,12.234933,0.410714286,0.4968,1.85629799,0.494696242,0.010871644,2.4192,151.29,0.989447984,0.256097561,-0.818428666,-0.464581078,1.671347575,-0.775606605,0.758981695,-0.706475501,-0.838657638,-0.799742888,1.662777289,Japan,Bordeaux,Earthy,81.41,White,Penfolds,1993,Syrah,Dessert,13,Tuscany,Rich,Steak,375
10.5,0.36,0.47,2.2,0.074,9,23,0.99638,3.23,0.76,12,6,7.720588235,0.191304348,11.95656,0.375,0.777,2.442347035,0.565313809,0.020689955,2.4548,144,0.992773104,0.204545455,-0.048897183,-1.086054582,0.249450946,0.393975226,-0.900160228,0.202074506,-0.539429794,-0.063749922,-0.773414927,Japan,Rioja,Spicy,32.99,Red,Robert Mondavi,2018,Merlot,White,13.8,Bordeaux,Medium-bodied,Cheese,750
7.3,0.65,0,1.2,0.065,15,21,0.9946,3.39,0.47,10,7,4.424242424,0.144578313,9.946,0.681818182,0.4745,2.116255515,0.385262401,0.038371736,1.5933,100,0.98922916,0.442176871,0.122670316,-0.676995138,-0.262746748,0.504270748,-0.172374957,1.268713895,0.906834146,1.607019008,0.261625264,Germany,Bordeaux,Spicy,35.52,Red,Penfolds,1991,Merlot,White,13.8,Mendoza,Crisp,Dessert,750
